C_[0]_average,C_[0]_stddev,Cd_[0]_average,Cd_[0]_stddev,v_average:0,v_average:1,v_average:2,v_stddev:0,v_stddev:1,v_stddev:2,Points:0
0.222856388866687,0.003816109281205,1486683.75,97844.671875,0.019469382908612,0.002016618773728,0,0.003833451309752,0.004962908611456,0,-0.318024575710297
0.217381348833207,0.003757100329755,1433806,106249.4453125,0.018996591287599,-0.008506039762534,0,0.004233243711477,0.00522830363648,0,-0.306666553020477
0.211952763515763,0.003002443972112,1397623,95489.328125,0.019969073063191,-0.018434265539709,0,0.004119027663315,0.004874424030252,0,-0.295308530330658
0.205664940594059,0.003697313428766,1349292,88558.1640625,0.019977631683169,-0.02703746039604,0,0.003273237193413,0.004541533432774,0,-0.283950507640839
0.199645157023135,0.003134589975014,1307782.875,100530.0078125,0.02153142384279,-0.034477094284764,0,0.003381343735481,0.004906481210824,0,-0.272592484951019
0.193010443055076,0.003254906721347,1252696.125,93533.40625,0.021914505286203,-0.040267408207068,0,0.003349691763069,0.00439517067227,0,-0.2612344622612
0.187080629907725,0.003274038316977,1223529,106165.328125,0.022714144642436,-0.045666035532454,0,0.002661680446074,0.004130583724895,0,-0.249876439571381
0.181116804796928,0.002975245407722,1186371.625,85117.375,0.024426097211242,-0.051778563449671,0,0.003148501310252,0.004383793784451,0,-0.238518431782722
0.176182733967918,0.003023285564546,1147720.125,73143.28125,0.025436325477501,-0.056908370931218,0,0.00302934422467,0.004058411614684,0,-0.227160409092903
0.172808475424599,0.003313023833436,1141029.125,75358.078125,0.026691193993553,-0.062191983881143,0,0.003114095945123,0.004411667349957,0,-0.215802386403084
0.171735554962948,0.003538402144545,1114914.875,86841.7890625,0.0269449932392,-0.066916781300377,0,0.003682641506962,0.004936473212758,0,-0.204444363713264
0.17495914168376,0.004750895471314,1167922.875,89401.421875,0.028024131706718,-0.073918802284243,0,0.003591137738496,0.00524138553897,0,-0.193086341023445
0.183316109804695,0.006389472642269,1203001.75,82762.546875,0.028088238147069,-0.082832308339522,0,0.005339070694725,0.006484769599502,0,-0.181728318333626
0.202016198107347,0.010231170274648,1335195.75,119599.0859375,0.025564429047219,-0.095563894308809,0,0.005597016452017,0.008220939398585,0,-0.170370310544968
0.234395207626668,0.015396323804242,1544823.125,154536.5,0.025371757486408,-0.112293023445404,0,0.006525433780928,0.009008708446506,0,-0.159012287855148
0.293739023474486,0.023625132233749,1914966.75,177236.75,0.019582799397685,-0.137272541932707,0,0.009705360934241,0.012688393479903,0,-0.147654265165329
0.378629121631839,0.035975422208862,2489996.25,273312.3125,0.012316741489377,-0.159190774166519,0,0.009837495042256,0.011464032996295,0,-0.13629624247551
0.499831637106723,0.056834829774261,3285762.75,411808.15625,0.013017368900251,-0.177191537037794,0,0.015390778587682,0.012676914772949,0,-0.12493821978569
0.667991750215465,0.059953557165176,4354684,426315.4375,-0.005285880665042,-0.184763999006531,0,0.023638945739098,0.013601010600525,0,-0.113580204546452
0.992458594653044,0.033337136022239,6510850,230035.3125,-0.000312002945737,-0.007029781624853,0,0.003581647334234,0.031070643459345,0,-0.102222181856632
1,0,6561000,3.03938794136047,0,0,0,0,0,0,-0.090864159166813
1,0,6561000,3.03938794136047,0,0,0,0,0,0,-0.079506143927574
1,0,6561000,3.03938794136047,0,0,0,0,0,0,-0.068148121237755
1,0,6561000,3.03938794136047,0,0,0,0,0,0,-0.056790102273226
1,0,6561000,3.03938794136047,0,0,0,0,0,0,-0.045432079583407
1,0,6561000,3.03938794136047,0,0,0,0,0,0,-0.034074060618878
1,0,6561000,3.03938794136047,0,0,0,0,0,0,-0.022716039791703
1,0,6561000,3.03938794136047,0,0,0,0,0,0,-0.011358019895852
1,0,6561000,3.03938794136047,0,0,0,0,0,0,-1.99840144432528E-15
1,0,6561000,3.03938794136047,0,0,0,0,0,0,0.011358019895852
1,0,6561000,3.03938794136047,0,0,0,0,0,0,0.022716039791703
1,0,6561000,3.03938794136047,0,0,0,0,0,0,0.034074060618878
1,0,6561000,3.03938794136047,0,0,0,0,0,0,0.045432079583407
1,0,6561000,3.03938794136047,0,0,0,0,0,0,0.056790102273226
1,0,6561000,3.03938794136047,0,0,0,0,0,0,0.068148121237755
1,0,6561000,3.03938794136047,0,0,0,0,0,0,0.079506143927574
1,0,6561000,3.03938794136047,0,0,0,0,0,0,0.090864159166813
0.989997990886336,0.036898709867143,6496428.5,243742.328125,0.000759234643206,-0.009468187373506,0,0.005296764377374,0.034781334001252,0,0.102222181856632
0.654002724634507,0.059056521809637,4291218.5,431832.6875,0.00502900733357,-0.189115236442832,0,0.023167568670421,0.012649397024581,0,0.113580204546452
0.51726195394639,0.059408043150652,3396779.75,415794.375,-0.011484004922362,-0.180113923626305,0,0.012983581940013,0.012325243730034,0,0.12493821978569
0.376680994952807,0.035787673014022,2482071,265457.4375,-0.011747321457513,-0.159773814016001,0,0.008393583792071,0.01065049777463,0,0.13629624247551
0.291708786183902,0.023026218650758,1923412.625,178950.15625,-0.019571651368175,-0.136370799470767,0,0.009118102782146,0.010938501447004,0,0.147654265165329
0.235539622897868,0.014508853643932,1522736.25,141497.359375,-0.023079543870115,-0.112461497071596,0,0.006077601003955,0.008396454446932,0,0.159012287855148
0.201349149182381,0.008443396612716,1314733,117642.28125,-0.024993957519911,-0.096872118241462,0,0.004909098002771,0.006278462580664,0,0.170370310544968
0.18375426758254,0.005418820243932,1182084.125,92257.1015625,-0.027060090886515,-0.084465013102703,0,0.004678643318441,0.005749321689596,0,0.181728318333626
0.174447142032793,0.002897795949996,1145640.875,84036.9453125,-0.026354412140417,-0.075195322217063,0,0.003786443811766,0.004676713477974,0,0.193086341023445
0.170932832236439,0.00179850824052,1115694.375,91804.7265625,-0.025913721851558,-0.068669167364071,0,0.003461034840337,0.004770145871684,0,0.204444363713264
0.171651287291385,0.001783011420707,1126218.125,92641.5625,-0.024555444520691,-0.063784530482067,0,0.003087434711598,0.004341783400027,0,0.215802386403084
0.174751090340392,0.001766631897141,1137131.375,95046.2109375,-0.023912049177997,-0.05976376402792,0,0.002880494129783,0.003426486383292,0,0.227160409092903
0.179444408903619,0.001895443932224,1175003.625,76569.953125,-0.022665992074565,-0.054738368626142,0,0.00280772885764,0.00302527627612,0,0.238518431782722
0.185717976247324,0.002411738129978,1217877.25,101390.0546875,-0.020559838950084,-0.049104301567781,0,0.002556024535855,0.003015732624978,0,0.249876439571381
0.191417413448825,0.002344349038683,1257308,90464.09375,-0.020107676427452,-0.04404445558959,0,0.00268159551713,0.003127606016056,0,0.2612344622612
0.197887741216059,0.002766686959218,1294920.375,95340.7890625,-0.018405906297816,-0.036257482822696,0,0.002957453683246,0.00367792830476,0,0.272592484951019
0.204657188118814,0.002316616561139,1336690.375,94866.6640625,-0.017963571287129,-0.029728845544552,0,0.002607510341619,0.00342973921182,0,0.283950507640839
0.211673892445801,0.002351053463146,1397297.625,97207.8984375,-0.01751309152678,-0.020338029715473,0,0.003226239822908,0.005078542650166,0,0.295308530330658
0.218137031753883,0.002363508878652,1406262.125,88292.3125,-0.017239746713186,-0.010492465376492,0,0.00355941681353,0.004845270082629,0,0.306666553020477
0.223022201166253,0.002050467880896,1438027.875,92935.1640625,-0.016957491189322,4.88204700845788E-05,0,0.002992126623257,0.004364800375488,0,0.318024575710297
0.228018656294289,0.002048741115845,1487982.625,102408.3828125,-0.01664495368593,0.011392222142284,0,0.002645504573893,0.006199766061617,0,0.329382598400116
0.231387853751483,0.002086911919643,1496102.375,117299.359375,-0.016907662230165,0.025004360400029,0,0.003381067650861,0.005795207417501,0,0.340740621089935
0.233547168401915,0.001979833898795,1510588.5,103956.6171875,-0.016768488500303,0.036328327381976,0,0.003724238250667,0.006093816526569,0,0.352098643779755
0.233614722694285,0.002545272143241,1508381,100701.1875,-0.017857504881324,0.056496857903167,0,0.004524964659849,0.006355723424519,0,0.363456636667252
0.231887991730089,0.003150136720936,1493114.75,106752.859375,-0.016791781303719,0.072230018801766,0,0.004709868550295,0.007957610574958,0,0.374814659357071
0.227265419237752,0.004043104515843,1477328.75,94484.6953125,-0.016887225969481,0.091168972224317,0,0.004857582407678,0.007704169312972,0,0.38617268204689
0.219920409795108,0.00579006485378,1435365.125,107109.703125,-0.015585188703085,0.107832490265224,0,0.005625877054931,0.008157057954087,0,0.39753070473671
0.209057062826459,0.005644934164391,1357931.875,115501.6015625,-0.015497330799941,0.125478667711114,0,0.005788463516888,0.006816180559602,0,0.408888727426529
0.195782120205162,0.006887309951495,1270755.375,108040.9453125,-0.01284108849661,0.139336939139555,0,0.005825761052365,0.005475967613069,0,0.420246750116348
0.178255265117421,0.008797840200341,1157659,103855.5234375,-0.012695000583179,0.148890762925416,0,0.006021547041943,0.005875908206082,0,0.431604772806168
0.157205448724528,0.008848677226779,1022086.5625,90440.1015625,-0.010327311254298,0.154123207089256,0,0.006987876057478,0.006418386490615,0,0.442962795495987
0.135859965019651,0.010106634171061,892360.1875,104023.640625,-0.006185526062471,0.151482298330567,0,0.007078780667689,0.007713731815075,0,0.454320818185806
0.106936694741453,0.01192401427174,712874.9375,111498.4609375,-0.006070615757908,0.135094254662466,0,0.007318753653654,0.012021573205679,0,0.465678840875626
0.083607552531225,0.009343214407308,544887.25,86827.7265625,-0.002142911267729,0.121899626304006,0,0.008899825556949,0.012027561969977,0,0.477036863565445
0.044884818681177,0.017207435460246,291801.5625,116028.40625,-0.000728315612504,0.073230351430164,0,0.017102561642952,0.028704023751112,0,0.488394886255264
0.019901635426097,0.012041745917721,128816.5234375,82406.9453125,0.00293474886161,0.027387672715937,0,0.013601389061994,0.025240643307411,0,0.499752879142761
2.0887929675881E-08,1.26385293620876E-08,0.135200470685959,0.086491003632546,3.08020018521813E-09,2.87449482360082E-08,0,1.42754707951349E-08,2.64915678311325E-08,0,0.511110901832581
0,0,0,0,0,0,0,0,0,0,0.5224689245224
0,0,0,0,0,0,0,0,0,0,0.533826947212219
0,0,0,0,0,0,0,0,0,0,0.545184969902039
0,0,0,0,0,0,0,0,0,0,0.556542992591858
0,0,0,0,0,0,0,0,0,0,0.567901015281677
