"id","C_[0]","Cd_[0]","type","v:0","v:1","v:2","Points:0","Points:1","Points:2"
1,0,0,1,0,0,0,0,0,0
2,0,0,1,0,0,0,0.0625,0,0
3,0,0,1,0,0,0,0.125,0,0
4,0,0,1,0,0,0,0.1875,0,0
5,0,0,1,0,0,0,0.25,0,0
6,0,0,1,0,0,0,0.3125,0,0
7,0,0,1,0,0,0,0.375,0,0
8,0,0,1,0,0,0,0.4375,0,0
9,0,0,1,0,0,0,0.5,0,0
10,0,0,1,0,0,0,0.5625,0,0
11,0,0,1,0,0,0,0.625,0,0
12,0,0,1,0,0,0,0.6875,0,0
13,0,0,1,0,0,0,0.75,0,0
14,0,0,1,0,0,0,0.8125,0,0
15,0,0,1,0,0,0,0.875,0,0
16,0,0,1,0,0,0,0.9375,0,0
17,0,0,1,0,0,0,1,0,0
18,0,0,1,0,0,0,0,0.0625,0
19,1222.48,2312,1,0,0,0,0.0625,0.0625,0
20,2395.95,3179,1,0,0,0,0.125,0.0625,0
21,3473.95,2890,1,0,0,0,0.1875,0.0625,0
22,4414.88,5491,1,0,0,0,0.25,0.0625,0
23,5183.58,6647,1,0,0,0,0.3125,0.0625,0
24,5752.39,5202,1,0,0,0,0.375,0.0625,0
25,6101.54,5780,1,0,0,0,0.4375,0.0625,0
26,6219.22,6069,1,0,0,0,0.5,0.0625,0
27,6101.54,5202,1,0,0,0,0.5625,0.0625,0
28,5752.39,6358,1,0,0,0,0.625,0.0625,0
29,5183.58,5491,1,0,0,0,0.6875,0.0625,0
30,4414.88,2312,1,0,0,0,0.75,0.0625,0
31,3473.95,4624,1,0,0,0,0.8125,0.0625,0
32,2395.95,2601,1,0,0,0,0.875,0.0625,0
33,1222.48,1156,1,0,0,0,0.9375,0.0625,0
34,0,0,1,0,0,0,1,0.0625,0
35,0,0,1,0,0,0,0,0.125,0
36,2495.8,3179,1,0,0,0,0.0625,0.125,0
37,4890.85,3757,1,0,0,0,0.125,0.125,0
38,7089.95,6647,1,0,0,0,0.1875,0.125,0
39,9008.139999999999,7225,1,0,0,0,0.25,0.125,0
40,10574.1,10115,1,0,0,0,0.3125,0.125,0
41,11732.1,12427,1,0,0,0,0.375,0.125,0
42,12442.5,13005,1,0,0,0,0.4375,0.125,0
43,12681.9,14450,1,0,0,0,0.5,0.125,0
44,12442.5,15028,1,0,0,0,0.5625,0.125,0
45,11732.1,9826,1,0,0,0,0.625,0.125,0
46,10574.1,10404,1,0,0,0,0.6875,0.125,0
47,9008.139999999999,9537,1,0,0,0,0.75,0.125,0
48,7089.95,8092,1,0,0,0,0.8125,0.125,0
49,4890.85,6069,1,0,0,0,0.875,0.125,0
50,2495.8,1734,1,0,0,0,0.9375,0.125,0
51,0,0,1,0,0,0,1,0.125,0
52,0,0,1,0,0,0,0,0.1875,0
53,3873.5,3468,1,0,0,0,0.0625,0.1875,0
54,7588.75,8959,1,0,0,0,0.125,0.1875,0
55,10996.8,10115,1,0,0,0,0.1875,0.1875,0
56,13965.9,16762,1,0,0,0,0.25,0.1875,0
57,16386.6,14450,1,0,0,0,0.3125,0.1875,0
58,18174.4,16473,1,0,0,0,0.375,0.1875,0
59,19270.3,20808,1,0,0,0,0.4375,0.1875,0
60,19639.4,15606,1,0,0,0,0.5,0.1875,0
61,19270.3,19074,1,0,0,0,0.5625,0.1875,0
62,18174.4,15317,1,0,0,0,0.625,0.1875,0
63,16386.6,15028,1,0,0,0,0.6875,0.1875,0
64,13965.9,16184,1,0,0,0,0.75,0.1875,0
65,10996.8,10982,1,0,0,0,0.8125,0.1875,0
66,7588.75,8670,1,0,0,0,0.875,0.1875,0
67,3873.5,5202,1,0,0,0,0.9375,0.1875,0
68,0,0,1,0,0,0,1,0.1875,0
69,0,0,1,0,0,0,0,0.25,0
70,5415.06,6069,1,0,0,0,0.0625,0.25,0
71,10604.6,11560,1,0,0,0,0.125,0.25,0
72,15357.7,15317,1,0,0,0,0.1875,0.25,0
73,19490.3,17629,1,0,0,0,0.25,0.25,0
74,22852.5,18207,1,0,0,0,0.3125,0.25,0
75,25330.9,25143,1,0,0,0,0.375,0.25,0
76,26847.8,28033,1,0,0,0,0.4375,0.25,0
77,27358.3,27744,1,0,0,0,0.5,0.25,0
78,26847.8,24854,1,0,0,0,0.5625,0.25,0
79,25330.9,25432,1,0,0,0,0.625,0.25,0
80,22852.5,20230,1,0,0,0,0.6875,0.25,0
81,19490.3,18207,1,0,0,0,0.75,0.25,0
82,15357.7,15028,1,0,0,0,0.8125,0.25,0
83,10604.6,9248,1,0,0,0,0.875,0.25,0
84,5415.06,5780,1,0,0,0,0.9375,0.25,0
85,0,0,1,0,0,0,1,0.25,0
86,0,0,1,0,0,0,0,0.3125,0
87,7189.93,6069,1,0,0,0,0.0625,0.3125,0
88,14071.4,11271,1,0,0,0,0.125,0.3125,0
89,20359.3,21964,1,0,0,0,0.1875,0.3125,0
90,25809.6,30923,1,0,0,0,0.25,0.3125,0
91,30229.2,30923,1,0,0,0,0.3125,0.3125,0
92,33477.4,33524,1,0,0,0,0.375,0.3125,0
93,35460.9,39015,1,0,0,0,0.4375,0.3125,0
94,36127.6,42194,1,0,0,0,0.5,0.3125,0
95,35460.9,38726,1,0,0,0,0.5625,0.3125,0
96,33477.4,31501,1,0,0,0,0.625,0.3125,0
97,30229.2,31212,1,0,0,0,0.6875,0.3125,0
98,25809.6,24276,1,0,0,0,0.75,0.3125,0
99,20359.3,22253,1,0,0,0,0.8125,0.3125,0
100,14071.4,16184,1,0,0,0,0.875,0.3125,0
101,7189.93,5491,1,0,0,0,0.9375,0.3125,0
102,0,0,1,0,0,0,1,0.3125,0
103,0,0,1,0,0,0,0,0.375,0
104,9283.620000000001,9248,1,0,0,0,0.0625,0.375,0
105,18151.3,18785,1,0,0,0,0.125,0.375,0
106,26224.6,27455,1,0,0,0,0.1875,0.375,0
107,33190,34680,1,0,0,0,0.25,0.375,0
108,38810.3,36414,1,0,0,0,0.3125,0.375,0
109,42922.5,42194,1,0,0,0,0.375,0.375,0
110,45425.2,44795,1,0,0,0,0.4375,0.375,0
111,46264.9,42772,1,0,0,0,0.5,0.375,0
112,45425.2,42483,1,0,0,0,0.5625,0.375,0
113,42922.5,45951,1,0,0,0,0.625,0.375,0
114,38810.3,41327,1,0,0,0,0.6875,0.375,0
115,33190,27455,1,0,0,0,0.75,0.375,0
116,26224.6,26588,1,0,0,0,0.8125,0.375,0
117,18151.3,15317,1,0,0,0,0.875,0.375,0
118,9283.620000000001,9537,1,0,0,0,0.9375,0.375,0
119,0,0,1,0,0,0,1,0.375,0
120,0,0,1,0,0,0,0,0.4375,0
121,11807.4,15028,1,0,0,0,0.0625,0.4375,0
122,23051.3,24276,1,0,0,0,0.125,0.4375,0
123,33231.4,38437,1,0,0,0,0.1875,0.4375,0
124,41952.6,43350,1,0,0,0,0.25,0.4375,0
