"id","C_[0]","Cd_[0]","type","v:0","v:1","v:2","Points:0","Points:1","Points:2"
1,0,0,1,0,0,0,0,0,0
2,0,0,1,0,0,0,0.03125,0,0
3,0,0,1,0,0,0,0.0625,0,0
4,0,0,1,0,0,0,0.09375,0,0
5,0,0,1,0,0,0,0.125,0,0
6,0,0,1,0,0,0,0.15625,0,0
7,0,0,1,0,0,0,0.1875,0,0
8,0,0,1,0,0,0,0.21875,0,0
9,0,0,1,0,0,0,0.25,0,0
10,0,0,1,0,0,0,0.28125,0,0
11,0,0,1,0,0,0,0.3125,0,0
12,0,0,1,0,0,0,0.34375,0,0
13,0,0,1,0,0,0,0.375,0,0
14,0,0,1,0,0,0,0.40625,0,0
15,0,0,1,0,0,0,0.4375,0,0
16,0,0,1,0,0,0,0.46875,0,0
17,0,0,1,0,0,0,0.5,0,0
18,0,0,1,0,0,0,0.53125,0,0
19,0,0,1,0,0,0,0.5625,0,0
20,0,0,1,0,0,0,0.59375,0,0
21,0,0,1,0,0,0,0.625,0,0
22,0,0,1,0,0,0,0.65625,0,0
23,0,0,1,0,0,0,0.6875,0,0
24,0,0,1,0,0,0,0.71875,0,0
25,0,0,1,0,0,0,0.75,0,0
26,0,0,1,0,0,0,0.78125,0,0
27,0,0,1,0,0,0,0.8125,0,0
28,0,0,1,0,0,0,0.84375,0,0
29,0,0,1,0,0,0,0.875,0,0
30,0,0,1,0,0,0,0.90625,0,0
31,0,0,1,0,0,0,0.9375,0,0
32,0,0,1,0,0,0,0.96875,0,0
33,0,0,1,0,0,0,1,0,0
34,0,0,1,0,0,0,0,0.03125,0
35,1163.76,1089,1,0,0,0,0.03125,0.03125,0
36,2315.82,0,1,0,0,0,0.0625,0.03125,0
37,3444.62,7623,1,0,0,0,0.09375,0.03125,0
38,4538.93,1089,1,0,0,0,0.125,0.03125,0
39,5587.94,8712,1,0,0,0,0.15625,0.03125,0
40,6581.44,7623,1,0,0,0,0.1875,0.03125,0
41,7509.89,4356,1,0,0,0,0.21875,0.03125,0
42,8364.52,6534,1,0,0,0,0.25,0.03125,0
43,9137.4,7623,1,0,0,0,0.28125,0.03125,0
44,9821.49,7623,1,0,0,0,0.3125,0.03125,0
45,10410.7,5445,1,0,0,0,0.34375,0.03125,0
46,10899.8,7623,1,0,0,0,0.375,0.03125,0
47,11284.5,10890,1,0,0,0,0.40625,0.03125,0
48,11561.7,11979,1,0,0,0,0.4375,0.03125,0
49,11729,7623,1,0,0,0,0.46875,0.03125,0
50,11784.9,9801,1,0,0,0,0.5,0.03125,0
51,11729,11979,1,0,0,0,0.53125,0.03125,0
52,11561.7,10890,1,0,0,0,0.5625,0.03125,0
53,11284.5,8712,1,0,0,0,0.59375,0.03125,0
54,10899.8,7623,1,0,0,0,0.625,0.03125,0
55,10410.7,11979,1,0,0,0,0.65625,0.03125,0
56,9821.49,15246,1,0,0,0,0.6875,0.03125,0
57,9137.4,16335,1,0,0,0,0.71875,0.03125,0
58,8364.52,5445,1,0,0,0,0.75,0.03125,0
59,7509.89,6534,1,0,0,0,0.78125,0.03125,0
60,6581.44,4356,1,0,0,0,0.8125,0.03125,0
61,5587.94,10890,1,0,0,0,0.84375,0.03125,0
62,4538.93,3267,1,0,0,0,0.875,0.03125,0
63,3444.62,4356,1,0,0,0,0.90625,0.03125,0
64,2315.82,2178,1,0,0,0,0.9375,0.03125,0
65,1163.76,1089,1,0,0,0,0.96875,0.03125,0
66,0,0,1,0,0,0,1,0.03125,0
67,0,0,1,0,0,0,0,0.0625,0
68,2339.28,5445,1,0,0,0,0.03125,0.0625,0
69,4654.99,8712,1,0,0,0,0.0625,0.0625,0
70,6923.88,7623,1,0,0,0,0.09375,0.0625,0
71,9123.32,11979,1,0,0,0,0.125,0.0625,0
72,11231.6,5445,1,0,0,0,0.15625,0.0625,0
73,13228.2,7623,1,0,0,0,0.1875,0.0625,0
74,15093.9,14157,1,0,0,0,0.21875,0.0625,0
75,16811.1,19602,1,0,0,0,0.25,0.0625,0
76,18363.9,20691,1,0,0,0,0.28125,0.0625,0
77,19738.2,20691,1,0,0,0,0.3125,0.0625,0
78,20921.8,20691,1,0,0,0,0.34375,0.0625,0
79,21904.2,22869,1,0,0,0,0.375,0.0625,0
80,22677,20691,1,0,0,0,0.40625,0.0625,0
81,23233.7,18513,1,0,0,0,0.4375,0.0625,0
82,23569.6,17424,1,0,0,0,0.46875,0.0625,0
83,23681.9,28314,1,0,0,0,0.5,0.0625,0
84,23569.6,29403,1,0,0,0,0.53125,0.0625,0
85,23233.7,31581,1,0,0,0,0.5625,0.0625,0
86,22677,17424,1,0,0,0,0.59375,0.0625,0
87,21904.2,22869,1,0,0,0,0.625,0.0625,0
88,20921.8,18513,1,0,0,0,0.65625,0.0625,0
89,19738.2,20691,1,0,0,0,0.6875,0.0625,0
90,18363.9,20691,1,0,0,0,0.71875,0.0625,0
91,16811.1,18513,1,0,0,0,0.75,0.0625,0
92,15093.9,14157,1,0,0,0,0.78125,0.0625,0
93,13228.2,16335,1,0,0,0,0.8125,0.0625,0
94,11231.6,18513,1,0,0,0,0.84375,0.0625,0
95,9123.32,2178,1,0,0,0,0.875,0.0625,0
96,6923.88,9801,1,0,0,0,0.90625,0.0625,0
97,4654.99,8712,1,0,0,0,0.9375,0.0625,0
98,2339.28,6534,1,0,0,0,0.96875,0.0625,0
99,0,0,1,0,0,0,1,0.0625,0
100,0,0,1,0,0,0,0,0.09375,0
101,3538.46,6534,1,0,0,0,0.03125,0.09375,0
102,7041.16,13068,1,0,0,0,0.0625,0.09375,0
103,10472.9,9801,1,0,0,0,0.09375,0.09375,0
104,13799.2,13068,1,0,0,0,0.125,0.09375,0
105,16987.4,19602,1,0,0,0,0.15625,0.09375,0
106,20006.3,27225,1,0,0,0,0.1875,0.09375,0
107,22826.9,20691,1,0,0,0,0.21875,0.09375,0
108,25422.6,26136,1,0,0,0,0.25,0.09375,0
