C_[0]_average,C_[0]_stddev,Cd_[0]_average,Cd_[0]_stddev,v_average:0,v_average:1,v_average:2,v_stddev:0,v_stddev:1,v_stddev:2,Points:0
0.661626820019087,0.044740950018599,4362205,323256.09375,0.005752333096627,-0.230819780321497,0,0.012325665282078,0.01321656268934,0,-0.12493821978569
0.766857576358187,0.034997607107106,5012818,245873.84375,-0.00674863547469,-0.209973773226695,0,0.023432370024053,0.016313599194855,0,-0.113580204546452
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,-0.102222181856632
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,-0.090864159166813
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,-0.079506143927574
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,-0.068148121237755
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,-0.056790102273226
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,-0.045432079583407
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,-0.034074060618878
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,-0.022716039791703
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,-0.011358019895852
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,-1.99840144432528E-15
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,0.011358019895852
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,0.022716039791703
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,0.034074060618878
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,0.045432079583407
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,0.056790102273226
1,0,6560994.5,2.41983222961426,0,0,0,0,0,0,0.068148121237755
0.999999999905632,7.30968682072404E-10,6560994.5,2.42324233055115,6.16760373942106E-11,-2.1162547100986E-10,0,4.77740531375687E-10,1.63924384970898E-09,0,0.079506143927574
0.999400590336942,0.004643007285163,6558198,21662.787109375,0.000391757263977,-0.001344214366119,0,0.003034538718275,0.010412239707424,0,0.090864159166813
0.999999999952816,3.6548288945154E-10,6560994.5,2.42153716087341,3.08378962185476E-11,-1.05812315251237E-10,0,2.38869316973015E-10,8.19618669583383E-10,0,0.102222181856632
0.779998426982188,0.028480088150122,5152209.5,261269.75,0.005480892525108,-0.206487789895564,0,0.022485179788409,0.012630493765606,0,0.113580204546452
0.660781053931186,0.042059879065316,4321660.5,295139,-0.010259426322565,-0.229433107529351,0,0.012145233231391,0.010940332349153,0,0.12493821978569
0.554438240669492,0.032023387471521,3626185.5,285343.90625,-0.00971621904062,-0.235794507529056,0,0.009677550617468,0.009716191070093,0,0.13629624247551
0.471993140542924,0.026444546252152,3086681.5,226138.421875,-0.021089247256046,-0.227689325692099,0,0.010455420630343,0.010756346283399,0,0.147654265165329
0.405317180395475,0.02134062007025,2699690,194644.984375,-0.029714038023709,-0.206949698691501,0,0.007382466393874,0.011526167816781,0,0.159012287855148
0.353467453259498,0.016073712982777,2333670.5,167750.96875,-0.03593294119248,-0.187174660585126,0,0.008037697475469,0.00866751801912,0,0.170370310544968
0.311258729283384,0.013107021526554,2042944.5,113261.7734375,-0.042578687966964,-0.165173061880941,0,0.006921905114202,0.010181017162031,0,0.181728318333626
0.28339866597198,0.010220904447958,1889459.875,118351.8203125,-0.047788804643463,-0.144060433985144,0,0.007663143955634,0.011194868362047,0,0.193086341023445
0.260273888886523,0.0072444166928,1691877.5,102578.9375,-0.054373625192835,-0.122406036196019,0,0.006816570397269,0.010145693558195,0,0.204444363713264
0.24538539287118,0.005030137385121,1583996.625,110097.75,-0.058351790432877,-0.103076389081393,0,0.005496916311621,0.009252631582465,0,0.215802386403084
0.234496260644376,0.003736768352347,1547535,109725.1796875,-0.063476633865882,-0.082448011562002,0,0.004681444090157,0.009305245430345,0,0.227160409092903
0.22820522763345,0.003143740374342,1485797.375,100564.765625,-0.067588813956437,-0.064034828820612,0,0.004547524124556,0.009208266399723,0,0.238518431782722
0.224235854958676,0.003117410258685,1454928,106713.703125,-0.069370895599069,-0.045224220042452,0,0.004087654732178,0.008253932219649,0,0.249876439571381
0.2215948207809,0.002701009679524,1469125.5,106088.1640625,-0.071767069485832,-0.023820206362965,0,0.003931266738735,0.008651019115714,0,0.2612344622612
0.220647311674303,0.002242927161626,1427716.25,111434.203125,-0.072808614535466,-0.004117243937523,0,0.003537822280664,0.007964328548306,0,0.272592484951019
0.219714459016393,0.002462036479293,1424382.125,105436.8125,-0.07394481147541,0.014631174590169,0,0.003610698000959,0.008082459682165,0,0.283950507640839
0.217735786517696,0.003103709106632,1409969,94000.9375,-0.074554921398937,0.034130864368012,0,0.003432387306881,0.00612138683601,0,0.295308530330658
0.215984818574352,0.003016957534351,1401364.75,103072.25,-0.074971577134856,0.051815744250665,0,0.002669581464112,0.006799316412478,0,0.306666553020477
0.213369964918427,0.003519094139413,1419649.125,105151.6875,-0.075175649684019,0.071312207264151,0,0.003260061006631,0.007215037377752,0,0.318024575710297
0.209726077249695,0.003235591361254,1378132.25,93131.421875,-0.073372271253149,0.088053879829947,0,0.002978950009958,0.006090849543004,0,0.329382598400116
0.204107632829037,0.00348386347871,1339949.25,93622.28125,-0.07232659531295,0.106985036129289,0,0.003040718507567,0.005203419242267,0,0.340740621089935
0.197900055591519,0.004243721059638,1298217.125,89554.65625,-0.069422802893897,0.121103147633297,0,0.003312882125176,0.005419537849276,0,0.352098643779755
0.189974337019245,0.004272268718647,1250031.5,82244.5,-0.066514068931959,0.134192525871671,0,0.002923596994503,0.004427076758206,0,0.363456636667252
0.183183531004785,0.004870709059539,1203459.125,86947.90625,-0.062967332858458,0.145230645311056,0,0.004047328977774,0.004401722171596,0,0.374814659357071
0.171122517057854,0.003976253814076,1131288.25,89325.8125,-0.056837038930108,0.154844927362696,0,0.004108231886028,0.003849042304586,0,0.38617268204689
0.159940923900661,0.0047910473968,1056858.25,86294.640625,-0.053239847789372,0.158636079977695,0,0.004380172951654,0.003435886955607,0,0.39753070473671
0.1474188072215,0.005790995983303,970059.875,79975.5546875,-0.045976756385275,0.160758737036562,0,0.00561481741121,0.003648694570005,0,0.408888727426529
0.134569624299415,0.005838003412932,889068.625,94561.6640625,-0.038943246639846,0.15937170506361,0,0.005350211818909,0.005426241952246,0,0.420246750116348
0.117507834482011,0.004978658600098,773444.75,77985.421875,-0.033317756838405,0.152356671097381,0,0.006395706005413,0.005833866191025,0,0.431604772806168
0.102420014109375,0.005864544283364,680300.0625,67209.8046875,-0.023499892122342,0.142507175420453,0,0.007220781609524,0.005638145979918,0,0.442962795495987
0.084753090309741,0.007863595430081,558867.625,84703.6328125,-0.018265482924131,0.126921562948169,0,0.007357575841604,0.00974061135355,0,0.454320818185806
0.06628773662218,0.005308857692558,435606.875,66191.359375,-0.011654505584842,0.106298993899539,0,0.005875430694581,0.009097726085558,0,0.465678840875626
0.053657323899067,0.009618602769309,348377.6875,82442.2109375,-0.005399529071751,0.091301547336493,0,0.008493053624424,0.016183740649279,0,0.477036863565445
0.026893477069844,0.005894526873824,179297.59375,48921.1328125,-0.001258271407945,0.051168976502639,0,0.009753940273815,0.012773761556368,0,0.488394886255264
0.008452203554196,0.006691381251286,51627.4375,45104.69921875,-0.001242434015029,0.010937368547763,0,0.005857921508957,0.013661437217484,0,0.499752879142761
8.87107132911092E-09,7.02300790695186E-09,0.054185930639505,0.047340087592602,-1.30400916267051E-09,1.14793725728433E-08,0,6.14823560320135E-09,1.43385007455154E-08,0,0.511110901832581
0,0,0,0,0,0,0,0,0,0,0.5224689245224
0,0,0,0,0,0,0,0,0,0,0.533826947212219
0,0,0,0,0,0,0,0,0,0,0.545184969902039
0,0,0,0,0,0,0,0,0,0,0.556542992591858
0,0,0,0,0,0,0,0,0,0,0.567901015281677
