C_[0]_average,C_[0]_stddev,v_average:0,v_average:1,v_average:2,v_stddev:0,v_stddev:1,v_stddev:2,Points:0
1,0,0,0,0,0,0,0,0.045432079583407
1,0,0,0,0,0,0,0,0.056790102273226
1,0,0,0,0,0,0,0,0.068148121237755
1,0,0,0,0,0,0,0,0.079506143927574
1,0,0,0,0,0,0,0,0.090864159166813
0.996443534933419,0.020419609027668,0.000354416407745,-0.003837257123686,0,0.002467198915406,0.02215804406163,0,0.102222181856632
0.661306951487061,0.060148530451997,0.007765535372782,-0.194712157416705,0,0.021620486562148,0.015700377858167,0,0.113580204546452
0.517933183757681,0.058279112394071,-0.011957838413502,-0.187096517249407,0,0.014183714194676,0.01164432303667,0,0.12493821978569
0.381234628208692,0.037660452717652,-0.011333989659537,-0.168105269319975,0,0.010104655266708,0.010692121465916,0,0.13629624247551
0.291430815926437,0.026806941140215,-0.020023948371684,-0.144276611392262,0,0.009822954915974,0.012403337289813,0,0.147654265165329
0.235638612991681,0.01626391769351,-0.023942604817238,-0.120751341752822,0,0.007053437667415,0.009537826690712,0,0.159012287855148
0.201431633557017,0.009596705211362,-0.02477718629757,-0.105564576696769,0,0.006129230525293,0.006938777426823,0,0.170370310544968
0.182362080314995,0.005583285233123,-0.027532783557823,-0.093232676425627,0,0.005229627428367,0.007073203111523,0,0.181728318333626
0.172460033340444,0.002947452028347,-0.026874617073459,-0.083603058982944,0,0.004555284079308,0.005238109269394,0,0.193086341023445
0.169560188575345,0.001841770607906,-0.026589485193404,-0.076575857541963,0,0.003709941007328,0.004896484698194,0,0.204444363713264
0.170300089271273,0.001874212338124,-0.024486883097492,-0.069737567991884,0,0.003168340460664,0.004029844142745,0,0.215802386403084
0.173393981454976,0.00210210895565,-0.023137279843525,-0.063545530048093,0,0.003107651009167,0.003918828325619,0,0.227160409092903
0.178184388860675,0.002229946719677,-0.021786257455503,-0.057314067267036,0,0.003421478812326,0.004250998749371,0,0.238518431782722
0.183947768647816,0.002425914793848,-0.019752947815103,-0.050898706020187,0,0.003497261893858,0.004634242649153,0,0.249876439571381
0.189880601469651,0.002452960463394,-0.018579216829394,-0.045297531064378,0,0.003555391326666,0.004625531070162,0,0.2612344622612
0.196497384749673,0.002608146910114,-0.017874046682677,-0.038057996569169,0,0.003630947163639,0.004960231769888,0,0.272592484951019
0.202401712871289,0.002279602945871,-0.016674127128713,-0.030617851485146,0,0.003773330039126,0.005024955872652,0,0.283950507640839
0.209377624896225,0.002413417874269,-0.015382351357585,-0.020590133684249,0,0.005027966089943,0.005946386788143,0,0.295308530330658
0.214779160738589,0.002352022942445,-0.015246323528083,-0.010312817892275,0,0.004312168578791,0.00510208022156,0,0.306666553020477
0.220311824691449,0.002525665870547,-0.015395757705417,-0.000210046797973,0,0.004931136283028,0.005384376607629,0,0.318024575710297
0.224931646292433,0.002078277383091,-0.016311541703892,0.013528291118025,0,0.004797306191689,0.006043020007596,0,0.329382598400116
0.228180714996959,0.001884855224349,-0.013859944291898,0.02641582534285,0,0.005357153100644,0.00575625440168,0,0.340740621089935
0.23020600993749,0.002085598980297,-0.016358691686143,0.043015208458468,0,0.005847662887356,0.005694643169686,0,0.352098643779755
0.230234990065552,0.00258460967849,-0.015664551197438,0.059164510068196,0,0.005405798672278,0.006617498092567,0,0.363456636667252
0.228522625379884,0.003707909083553,-0.016646123033198,0.075671613120197,0,0.005547108041846,0.008881516982197,0,0.374814659357071
0.223940805346426,0.004231702933069,-0.015897102193865,0.095282266780329,0,0.005440242139197,0.008122390397219,0,0.38617268204689
0.217162647121398,0.00529586572524,-0.015724448704466,0.110358105949892,0,0.005499063837114,0.007328031735731,0,0.39753070473671
0.206040914392965,0.007348250268574,-0.01696346357027,0.129801053283983,0,0.005402755475033,0.009081429203864,0,0.408888727426529
0.194073951751051,0.007445176912734,-0.013780618096434,0.144079978699365,0,0.00531261659958,0.006318167868058,0,0.420246750116348
0.176331205718701,0.009717929194816,-0.014548917562836,0.1562565949263,0,0.006237225632682,0.006900719091438,0,0.431604772806168
0.155350191970378,0.008605226250501,-0.011138392113887,0.164516157642596,0,0.006945934331084,0.005776450725783,0,0.442962795495987
0.136137637320311,0.011040745102669,-0.008324159181218,0.16206037797905,0,0.006358192297068,0.007802193503002,0,0.454320818185806
0.105372330712709,0.009982766349701,-0.006802972408981,0.146511852584746,0,0.008931781051411,0.011846975074329,0,0.465678840875626
0.085184482801195,0.009107901228637,-0.000860933808537,0.134532118429859,0,0.009722146410919,0.011558926154431,0,0.477036863565445
0.043917511396784,0.017751179675895,0.002206378936449,0.08171956999773,0,0.014882855895531,0.0282168472756,0,0.488394886255264
0.016055211329501,0.012378326287273,-0.00019844999692,0.028290041989207,0,0.011862544795039,0.027769717448677,0,0.499752879142761
1.68508725654838E-08,1.29917904185047E-08,-2.0828837986756E-10,2.96920290022478E-08,0,1.24504498477116E-08,2.91459871565296E-08,0,0.511110901832581
0,0,0,0,0,0,0,0,0.5224689245224
0,0,0,0,0,0,0,0,0.533826947212219
0,0,0,0,0,0,0,0,0.545184969902039
0,0,0,0,0,0,0,0,0.556542992591858
0,0,0,0,0,0,0,0,0.567901015281677
