"id","C_[0]","Cd_[0]","type","v:0","v:1","v:2","Points:0","Points:1","Points:2"
1,0,0,1,0,0,0,0,0,0
2,0,0,1,0,0,0,0.03125,0,0
3,0,0,1,0,0,0,0.0625,0,0
4,0,0,1,0,0,0,0.09375,0,0
5,0,0,1,0,0,0,0.125,0,0
6,0,0,1,0,0,0,0.15625,0,0
7,0,0,1,0,0,0,0.1875,0,0
8,0,0,1,0,0,0,0.21875,0,0
9,0,0,1,0,0,0,0.25,0,0
10,0,0,1,0,0,0,0.28125,0,0
11,0,0,1,0,0,0,0.3125,0,0
12,0,0,1,0,0,0,0.34375,0,0
13,0,0,1,0,0,0,0.375,0,0
14,0,0,1,0,0,0,0.40625,0,0
15,0,0,1,0,0,0,0.4375,0,0
16,0,0,1,0,0,0,0.46875,0,0
17,0,0,1,0,0,0,0.5,0,0
18,0,0,1,0,0,0,0.53125,0,0
19,0,0,1,0,0,0,0.5625,0,0
20,0,0,1,0,0,0,0.59375,0,0
21,0,0,1,0,0,0,0.625,0,0
22,0,0,1,0,0,0,0.65625,0,0
23,0,0,1,0,0,0,0.6875,0,0
24,0,0,1,0,0,0,0.71875,0,0
25,0,0,1,0,0,0,0.75,0,0
26,0,0,1,0,0,0,0.78125,0,0
27,0,0,1,0,0,0,0.8125,0,0
28,0,0,1,0,0,0,0.84375,0,0
29,0,0,1,0,0,0,0.875,0,0
30,0,0,1,0,0,0,0.90625,0,0
31,0,0,1,0,0,0,0.9375,0,0
32,0,0,1,0,0,0,0.96875,0,0
33,0,0,1,0,0,0,1,0,0
34,0,0,1,0,0,0,0,0.03125,0
35,1063.78,2178,1,0,0,0,0.03125,0.03125,0
36,2116.81,2178,1,0,0,0,0.0625,0.03125,0
37,3148.51,3267,1,0,0,0,0.09375,0.03125,0
38,4148.56,1089,1,0,0,0,0.125,0.03125,0
39,5107.08,4356,1,0,0,0,0.15625,0.03125,0
40,6014.72,2178,1,0,0,0,0.1875,0.03125,0
41,6862.77,10890,1,0,0,0,0.21875,0.03125,0
42,7643.23,9801,1,0,0,0,0.25,0.03125,0
43,8348.879999999999,13068,1,0,0,0,0.28125,0.03125,0
44,8973.33,11979,1,0,0,0,0.3125,0.03125,0
45,9511.049999999999,9801,1,0,0,0,0.34375,0.03125,0
46,9957.34,7623,1,0,0,0,0.375,0.03125,0
47,10308.4,8712,1,0,0,0,0.40625,0.03125,0
48,10561.2,13068,1,0,0,0,0.4375,0.03125,0
49,10713.8,10890,1,0,0,0,0.46875,0.03125,0
50,10764.8,8712,1,0,0,0,0.5,0.03125,0
51,10713.8,10890,1,0,0,0,0.53125,0.03125,0
52,10561.2,8712,1,0,0,0,0.5625,0.03125,0
53,10308.4,5445,1,0,0,0,0.59375,0.03125,0
54,9957.34,10890,1,0,0,0,0.625,0.03125,0
55,9511.049999999999,10890,1,0,0,0,0.65625,0.03125,0
56,8973.33,11979,1,0,0,0,0.6875,0.03125,0
57,8348.879999999999,6534,1,0,0,0,0.71875,0.03125,0
58,7643.23,5445,1,0,0,0,0.75,0.03125,0
59,6862.77,7623,1,0,0,0,0.78125,0.03125,0
60,6014.72,8712,1,0,0,0,0.8125,0.03125,0
61,5107.08,5445,1,0,0,0,0.84375,0.03125,0
62,4148.56,2178,1,0,0,0,0.875,0.03125,0
63,3148.51,4356,1,0,0,0,0.90625,0.03125,0
64,2116.81,2178,1,0,0,0,0.9375,0.03125,0
65,1063.78,1089,1,0,0,0,0.96875,0.03125,0
66,0,0,1,0,0,0,1,0.03125,0
67,0,0,1,0,0,0,0,0.0625,0
68,2140.25,4356,1,0,0,0,0.03125,0.0625,0
69,4258.86,9801,1,0,0,0,0.0625,0.0625,0
70,6334.46,6534,1,0,0,0,0.09375,0.0625,0
71,8346.290000000001,9801,1,0,0,0,0.125,0.0625,0
72,10274.4,9801,1,0,0,0,0.15625,0.0625,0
73,12100.1,18513,1,0,0,0,0.1875,0.0625,0
74,13805.7,11979,1,0,0,0,0.21875,0.0625,0
75,15375.3,20691,1,0,0,0,0.25,0.0625,0
76,16794.3,8712,1,0,0,0,0.28125,0.0625,0
77,18049.9,26136,1,0,0,0,0.3125,0.0625,0
78,19131,19602,1,0,0,0,0.34375,0.0625,0
79,20028.3,22869,1,0,0,0,0.375,0.0625,0
80,20734,22869,1,0,0,0,0.40625,0.0625,0
81,21242.2,13068,1,0,0,0,0.4375,0.0625,0
82,21548.9,25047,1,0,0,0,0.46875,0.0625,0
83,21651.4,18513,1,0,0,0,0.5,0.0625,0
84,21548.9,28314,1,0,0,0,0.53125,0.0625,0
85,21242.2,28314,1,0,0,0,0.5625,0.0625,0
86,20734,22869,1,0,0,0,0.59375,0.0625,0
87,20028.3,21780,1,0,0,0,0.625,0.0625,0
88,19131,19602,1,0,0,0,0.65625,0.0625,0
89,18049.9,21780,1,0,0,0,0.6875,0.0625,0
90,16794.3,19602,1,0,0,0,0.71875,0.0625,0
91,15375.3,3267,1,0,0,0,0.75,0.0625,0
92,13805.7,27225,1,0,0,0,0.78125,0.0625,0
93,12100.1,22869,1,0,0,0,0.8125,0.0625,0
94,10274.4,8712,1,0,0,0,0.84375,0.0625,0
95,8346.290000000001,11979,1,0,0,0,0.875,0.0625,0
96,6334.46,3267,1,0,0,0,0.90625,0.0625,0
97,4258.86,6534,1,0,0,0,0.9375,0.0625,0
98,2140.25,5445,1,0,0,0,0.96875,0.0625,0
99,0,0,1,0,0,0,1,0.0625,0
100,0,0,1,0,0,0,0,0.09375,0
101,3242.28,5445,1,0,0,0,0.03125,0.09375,0
102,6451.66,4356,1,0,0,0,0.0625,0.09375,0
103,9595.700000000001,6534,1,0,0,0,0.09375,0.09375,0
104,12642.9,6534,1,0,0,0,0.125,0.09375,0
105,15563,14157,1,0,0,0,0.15625,0.09375,0
106,18327.5,22869,1,0,0,0,0.1875,0.09375,0
107,20909.9,23958,1,0,0,0,0.21875,0.09375,0
108,23286,21780,1,0,0,0,0.25,0.09375,0
