"id","C_[0]","Cd_[0]","type","v:0","v:1","v:2","Points:0","Points:1","Points:2"
1,0,0,1,0,0,0,0,0,0
2,0,0,1,0,0,0,0.0625,0,0
3,0,0,1,0,0,0,0.125,0,0
4,0,0,1,0,0,0,0.1875,0,0
5,0,0,1,0,0,0,0.25,0,0
6,0,0,1,0,0,0,0.3125,0,0
7,0,0,1,0,0,0,0.375,0,0
8,0,0,1,0,0,0,0.4375,0,0
9,0,0,1,0,0,0,0.5,0,0
10,0,0,1,0,0,0,0.5625,0,0
11,0,0,1,0,0,0,0.625,0,0
12,0,0,1,0,0,0,0.6875,0,0
13,0,0,1,0,0,0,0.75,0,0
14,0,0,1,0,0,0,0.8125,0,0
15,0,0,1,0,0,0,0.875,0,0
16,0,0,1,0,0,0,0.9375,0,0
17,0,0,1,0,0,0,1,0,0
18,0,0,1,0,0,0,0,0.0625,0
19,1080.49,1156,1,0,0,0,0.0625,0.0625,0
20,2117.42,1156,1,0,0,0,0.125,0.0625,0
21,3069.6,867,1,0,0,0,0.1875,0.0625,0
22,3900.23,3179,1,0,0,0,0.25,0.0625,0
23,4578.42,2890,1,0,0,0,0.3125,0.0625,0
24,5079.97,3468,1,0,0,0,0.375,0.0625,0
25,5387.7,3179,1,0,0,0,0.4375,0.0625,0
26,5491.41,6647,1,0,0,0,0.5,0.0625,0
27,5387.7,7803,1,0,0,0,0.5625,0.0625,0
28,5079.97,3179,1,0,0,0,0.625,0.0625,0
29,4578.42,3757,1,0,0,0,0.6875,0.0625,0
30,3900.23,4624,1,0,0,0,0.75,0.0625,0
31,3069.6,3468,1,0,0,0,0.8125,0.0625,0
32,2117.42,2890,1,0,0,0,0.875,0.0625,0
33,1080.49,1156,1,0,0,0,0.9375,0.0625,0
34,0,0,1,0,0,0,1,0.0625,0
35,0,0,1,0,0,0,0,0.125,0
36,2217.06,578,1,0,0,0,0.0625,0.125,0
37,4344.1,3468,1,0,0,0,0.125,0.125,0
38,6296.19,6069,1,0,0,0,0.1875,0.125,0
39,7997.87,8670,1,0,0,0,0.25,0.125,0
40,9386.15,9537,1,0,0,0,0.3125,0.125,0
41,10412.1,11271,1,0,0,0,0.375,0.125,0
42,11041.2,10404,1,0,0,0,0.4375,0.125,0
43,11253.2,11849,1,0,0,0,0.5,0.125,0
44,11041.2,10982,1,0,0,0,0.5625,0.125,0
45,10412.1,11271,1,0,0,0,0.625,0.125,0
46,9386.15,11271,1,0,0,0,0.6875,0.125,0
47,7997.87,8670,1,0,0,0,0.75,0.125,0
48,6296.19,7225,1,0,0,0,0.8125,0.125,0
49,4344.1,3757,1,0,0,0,0.875,0.125,0
50,2217.06,1734,1,0,0,0,0.9375,0.125,0
51,0,0,1,0,0,0,1,0.125,0
52,0,0,1,0,0,0,0,0.1875,0
53,3468.36,3757,1,0,0,0,0.0625,0.1875,0
54,6794.03,8092,1,0,0,0,0.125,0.1875,0
55,9843.049999999999,10693,1,0,0,0,0.1875,0.1875,0
56,12497.4,11560,1,0,0,0,0.25,0.1875,0
57,14659.8,11271,1,0,0,0,0.3125,0.1875,0
58,16255.8,17918,1,0,0,0,0.375,0.1875,0
59,17233.5,15028,1,0,0,0,0.4375,0.1875,0
60,17562.7,15895,1,0,0,0,0.5,0.1875,0
61,17233.5,19941,1,0,0,0,0.5625,0.1875,0
62,16255.8,17918,1,0,0,0,0.625,0.1875,0
63,14659.8,12716,1,0,0,0,0.6875,0.1875,0
64,12497.4,12716,1,0,0,0,0.75,0.1875,0
65,9843.049999999999,9537,1,0,0,0,0.8125,0.1875,0
66,6794.03,8092,1,0,0,0,0.875,0.1875,0
67,3468.36,4335,1,0,0,0,0.9375,0.1875,0
68,0,0,1,0,0,0,1,0.1875,0
69,0,0,1,0,0,0,0,0.25,0
70,4898.57,5491,1,0,0,0,0.0625,0.25,0
71,9591.41,6647,1,0,0,0,0.125,0.25,0
72,13886.8,16184,1,0,0,0,0.1875,0.25,0
73,17618.3,18785,1,0,0,0,0.25,0.25,0
74,20651.2,25143,1,0,0,0,0.3125,0.25,0
75,22885,22831,1,0,0,0,0.375,0.25,0
76,24251.2,24854,1,0,0,0,0.4375,0.25,0
77,24710.8,21675,1,0,0,0,0.5,0.25,0
78,24251.2,26010,1,0,0,0,0.5625,0.25,0
79,22885,19074,1,0,0,0,0.625,0.25,0
80,20651.2,22831,1,0,0,0,0.6875,0.25,0
81,17618.3,15895,1,0,0,0,0.75,0.25,0
82,13886.8,13872,1,0,0,0,0.8125,0.25,0
83,9591.41,7803,1,0,0,0,0.875,0.25,0
84,4898.57,4335,1,0,0,0,0.9375,0.25,0
85,0,0,1,0,0,0,1,0.25,0
86,0,0,1,0,0,0,0,0.3125,0
87,6581.39,7803,1,0,0,0,0.0625,0.3125,0
88,12877.7,12138,1,0,0,0,0.125,0.3125,0
89,18626.3,18207,1,0,0,0,0.1875,0.3125,0
90,23603.9,23409,1,0,0,0,0.25,0.3125,0
91,27635.6,28611,1,0,0,0,0.3125,0.3125,0
92,30595.6,32657,1,0,0,0,0.375,0.3125,0
93,32401.6,34969,1,0,0,0,0.4375,0.3125,0
94,33008.4,28033,1,0,0,0,0.5,0.3125,0
95,32401.6,29767,1,0,0,0,0.5625,0.3125,0
96,30595.6,28900,1,0,0,0,0.625,0.3125,0
97,27635.6,31790,1,0,0,0,0.6875,0.3125,0
98,23603.9,26010,1,0,0,0,0.75,0.3125,0
99,18626.3,15028,1,0,0,0,0.8125,0.3125,0
100,12877.7,13583,1,0,0,0,0.875,0.3125,0
101,6581.39,6647,1,0,0,0,0.9375,0.3125,0
102,0,0,1,0,0,0,1,0.3125,0
103,0,0,1,0,0,0,0,0.375,0
104,8605.93,8959,1,0,0,0,0.0625,0.375,0
105,16822,17340,1,0,0,0,0.125,0.375,0
106,24294.7,25432,1,0,0,0,0.1875,0.375,0
107,30733.7,29189,1,0,0,0,0.25,0.375,0
108,35922,31212,1,0,0,0,0.3125,0.375,0
109,39713.1,41905,1,0,0,0,0.375,0.375,0
110,42018.2,39304,1,0,0,0,0.4375,0.375,0
111,42791.2,48552,1,0,0,0,0.5,0.375,0
112,42018.2,46529,1,0,0,0,0.5625,0.375,0
113,39713.1,43061,1,0,0,0,0.625,0.375,0
114,35922,35547,1,0,0,0,0.6875,0.375,0
115,30733.7,30923,1,0,0,0,0.75,0.375,0
116,24294.7,25143,1,0,0,0,0.8125,0.375,0
117,16822,17051,1,0,0,0,0.875,0.375,0
118,8605.93,8381,1,0,0,0,0.9375,0.375,0
119,0,0,1,0,0,0,1,0.375,0
120,0,0,1,0,0,0,0,0.4375,0
121,11086.2,12138,1,0,0,0,0.0625,0.4375,0
122,21636.6,23409,1,0,0,0,0.125,0.4375,0
123,31177.6,27744,1,0,0,0,0.1875,0.4375,0
124,39338.7,43928,1,0,0,0,0.25,0.4375,0
125,45864.2,41327,1,0,0,0,0.3125,0.4375,0
